Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,AltitudeFromSea,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,TargetDistance,TargetVelocity,StageDeltaV,VesselDeltaV,Pressure,
1,3,22647,45175,2307.45,22282,75.85,89.49,72.46,0,-0.1,-74.56,81,0,0.1,175,0,0,2258,2249,100.13,
2,9,22647,42887,2307.46,23012,75.43,95.85,72.46,0,-0.1,-74.56,91,0,0.1,175,0,0,2230,4965,100.04,
3,16,23012,46539,2307.47,23377,74.99,108.47,72.46,0,-0.1,-74.56,112,0,0.1,176,0,0,2177,4909,99.85,
4,22,23377,12936,2307.48,23743,74.56,127.37,72.46,0,-0.1,-74.56,143,0,0.1,176,0,0,2182,4914,99.57,
5,28,23743,15858,2307.49,24108,74.13,152.65,72.46,0,-0.1,-74.56,185,0,0.1,177,0,0,2190,4927,99.2,
6,35,24108,18780,2307.50,24473,73.68,185.06,72.46,0,-0.1,-74.56,239,0,0.1,178,0,0,2174,4908,98.72,
7,42,24473,21702,2307.51,24838,73.25,223.44,72.46,0,-0.1,-74.56,303,0,0.1,180,0,0,2158,4893,98.16,
8,48,24473,24259,2307.52,25204,72.82,267.45,72.46,0,-0.1,-74.56,377,0,0.1,181,0,0,2100,4840,97.52,
9,55,24838,26451,2307.53,45108,72.39,318.97,72.46,0,-0.1,-74.56,464,0,0.1,183,0,0,2109,4846,96.78,
10,62,25204,28642,2307.54,25934,71.95,378.45,72.46,0,-0.1,-74.56,564,0,0.1,185,0,0,2116,4855,95.92,
11,69,25204,30834,2307.55,26665,71.51,443.63,72.46,0,-0.1,-74.56,675,0,0.1,188,0,0,2100,4845,94.99,
12,75,45108,45175,2307.56,27030,71.08,515.66,72.46,0,-0.1,-74.56,798,0,0.1,190,0,0,2080,4823,93.97,
13,82,45108,34486,2307.57,27395,70.65,592.95,72.46,0,-0.1,-74.56,931,0,0.1,193,0,0,2063,4808,92.89,
14,89,25934,36312,2307.58,27760,70.21,680.49,72.46,0,-0.1,-74.56,1081,0,0.1,196,0,0,2034,4785,91.67,
15,96,25934,44992,2307.59,28491,69.78,773.37,72.45,0,-0.1,-74.56,1241,0,0.1,199,0,0,2043,4793,90.39,
16,103,25934,45084,2307.60,28856,69.35,871.23,72.45,0,-0.1,-74.56,1410,0,0.1,203,0,0,2028,4780,89.06,
17,110,26299,45176,2307.61,45139,68.91,980.28,72.45,0,-0.1,-74.56,1599,0,0.1,207,0,0,2006,4766,87.6,
18,117,26299,45267,2307.62,29952,68.48,1092.02,72.45,0,-0.1,-74.56,1793,0,0.1,211,0,0,1951,4710,86.12,
19,125,26299,42186,2307.63,30317,68.05,1213.09,72.45,0.01,-0.1,-74.56,2003,0,0.1,215,0,0,1958,4719,84.54,
20,132,26299,43282,2307.64,31048,67.61,1341.31,72.45,0.01,-0.1,-74.56,2227,0,0.1,219,0,0,1968,4736,82.9,
21,139,26665,44743,2307.65,31413,67.17,1479.5,72.45,0,-0.1,-74.56,2468,0,0.1,224,0,0,1950,4718,81.15,
22,146,26665,45839,2307.66,31778,66.74,1622.25,72.45,0,-0.1,-74.56,2718,0,0.1,229,0,0,1933,4703,79.38,
23,153,26665,47300,2307.67,32509,66.31,1769.18,72.46,0,-0.1,-74.56,2975,0,0.1,234,0,0,1874,4652,77.59,
24,161,26665,11871,2307.68,33239,65.87,1929.51,72.46,0,-0.1,-74.56,3257,0,0.1,240,0,0,1882,4661,75.67,
25,168,27030,13697,2307.69,33604,65.44,2094.07,72.46,0,-0.1,-74.56,3547,0,0.1,245,0,0,1889,4671,73.74,
26,175,27030,45023,2307.70,34335,65.01,2262.45,72.46,0,-0.1,-74.56,3845,0,0.1,251,0,0,1872,4662,71.81,
27,183,27030,16619,2307.71,34700,64.58,2441.54,72.46,0.01,-0.1,-74.56,4162,0,0.1,257,0,0,1850,4640,69.8,
28,190,27395,45053,2307.72,35431,64.14,2628.01,72.46,0.01,-0.1,-74.56,4493,0,0.1,263,0,0,1832,4625,67.76,
29,198,27395,20271,2307.73,36161,63.71,2821.89,67.65,0.02,-0.1,-74.56,4838,0,0.1,269,0,0,1801,4602,65.69,
30,205,27395,22463,2307.74,2,63.27,3027.32,67.66,0.03,-0.1,-74.56,5205,0,0.1,276,0,0,1809,4610,63.55,
31,213,27760,24289,2307.75,44959,62.83,3236.27,67.66,0.04,-0.1,-74.55,5579,0,0.1,282,0,0,1792,4597,61.43,
32,220,27760,26481,2307.76,45018,62.41,3448.33,67.68,0.05,-0.1,-74.55,5960,0,0.1,289,0,0,1768,4581,59.34,
33,228,27760,28672,2307.77,45079,61.97,3672.16,67.67,0.06,-0.1,-74.55,6363,0,0.1,296,0,0,1709,4523,57.2,
34,236,28126,31959,2307.78,45109,61.54,3903.55,67.7,0.07,-0.1,-74.55,6780,0,0.1,303,0,0,1714,4532,55.05,
35,243,28126,34881,2307.79,45171,61.1,4142.54,67.71,0.09,-0.1,-74.55,7213,0,0.1,310,0,0,1721,4547,52.9,
36,251,28491,44993,2307.80,45232,60.66,4394.16,67.73,0.11,-0.1,-74.55,7670,0,0.1,318,0,0,1700,4526,50.71,
37,259,28491,45268,2307.81,45262,60.23,4643.42,67.75,0.13,-0.1,-74.55,8124,0,0.1,325,0,0,1680,4511,48.61,
38,267,28856,44409,2307.82,41671,59.8,4905.37,67.79,0.15,-0.1,-74.54,8602,0,0.1,333,0,0,1617,4456,46.49,
39,275,45139,11902,2307.83,42401,59.36,5180.51,64.76,0.18,-0.1,-74.54,9107,0,0.1,341,0,0,1623,4462,44.34,
40,283,45139,13728,2307.84,43132,58.92,5458.09,64.64,0.21,-0.1,-74.54,9617,0,0.1,349,0,0,1627,4470,42.25,
41,291,28491,46600,2307.85,44959,58.49,5743.38,64.29,0.24,-0.1,-74.53,10139,0,0.1,358,0,0,1607,4458,40.19,
42,299,27760,45238,2307.86,44593,58.06,6036.19,63.91,0.27,-0.1,-74.53,10668,0,0.1,366,0,0,1581,4432,38.16,
43,306,27030,45054,2307.87,45323,57.62,6336.29,63.5,0.31,-0.1,-74.53,11204,0,0.1,374,0,0,1560,4414,36.16,
44,314,27395,42217,2307.88,46054,57.19,6643.52,63.1,0.36,-0.1,-74.52,11751,0,0.1,382,0,0,1524,4387,34.21,
45,322,27760,14093,2307.89,46784,56.75,6957.9,63.32,0.4,-0.1,-74.52,12314,0,0.1,390,0,0,1529,4391,32.3,
46,330,28856,25416,2307.90,44987,56.32,7279.53,63.57,0.45,-0.1,-74.51,12897,0,0.1,398,0,0,1509,4374,30.44,
47,338,29587,36008,2307.91,11720,55.89,7608.63,63.24,0.51,-0.1,-74.51,13501,0,0.1,407,0,0,1480,4354,28.62,
48,346,29952,42979,2307.92,12451,55.45,7945.3,61.6,0.57,-0.1,-74.5,14123,0,0.1,416,0,0,1417,4290,26.86,
49,355,30682,13028,2307.93,13181,55.02,8289.62,60.43,0.63,-0.1,-74.5,14763,0,0.1,426,0,0,1419,4295,25.15,
50,363,31048,21064,2307.94,13912,54.58,8641.64,60.82,0.7,-0.1,-74.49,15421,0,0.1,435,0,0,1422,4306,23.49,
51,372,31778,31656,2307.95,15008,54.15,9001.47,60.8,0.78,-0.1,-74.48,16100,0,0.1,445,0,0,1397,4280,21.89,
52,381,32509,42278,2307.96,15738,53.71,9369.21,58.74,0.86,-0.1,-74.48,16801,0,0.1,455,0,0,1374,4259,20.36,
53,391,33604,19633,2307.97,16469,53.28,9745.03,57.24,0.94,-0.1,-74.47,17526,0,0.1,465,0,0,1306,4198,18.91,
54,400,35065,33878,2307.98,17199,52.85,10129.15,55.57,45017,-0.1,-74.46,18279,0,0.1,476,0,0,1308,4199,17.54,
55,411,36161,12359,2307.99,17930,52.41,10521.79,52.34,41640,-0.1,-74.45,19062,0,0.1,487,0,0,1309,4202,16.24,
56,421,44987,28430,2307.100,19025,51.98,10923.23,45.58,45292,-0.1,-74.44,19876,0,0.1,499,0,0,1285,4184,44941,
57,432,45079,45261,2307.101,19756,51.54,11333.65,38.34,13150,-0.1,-74.43,20719,0,0.1,511,0,0,1254,4152,13.85,
58,443,45232,26268,2307.102,20486,51.11,11753.33,27.29,17533,-0.1,-74.42,21599,0,0.1,524,0,0,1229,4129,27729,
59,455,42036,13.23,2307.103,21582,50.68,12182.51,12754,22282,-0.1,-74.4,22512,0,0.1,536,0,0,1189,4095,26969,
60,467,44959,13.72,2307.104,22313,50.24,12621.49,-5.35,27395,-0.1,-74.39,23467,0,0.1,550,0,0,1189,4093,28034,
61,480,45323,14.25,2307.105,23043,49.81,13070.54,-30.24,45170,-0.1,-74.38,24459,0,0.1,564,0,0,1165,4071,31291,
62,493,46784,14.82,2307.106,24139,49.37,13529.89,-69.39,45048,-0.1,-74.36,25490,0,0.1,578,0,0,1132,4044,9,
63,507,12086,15.35,2307.107,25235,48.94,13999.81,-132.92,44593,-0.1,-74.35,26567,0,0.11,593,0,0,1063,3972,44409,
64,521,13912,15.91,2307.108,25965,48.51,14480.56,-246.32,45018,-0.1,-74.33,27686,0,0.11,609,0,0,1062,3972,17349,
65,536,15373,16.46,2307.109,27061,48.07,14972.36,-348.27,21582,-0.1,-74.31,28850,0,0.11,625,0,0,1061,3976,28642,
66,551,17199,16.99,2307.110,27791,47.64,15475.4,-415.06,28887,-0.1,-74.29,30058,0,0.11,641,0,0,1031,3944,42156,
67,566,18660,17.53,2307.111,28887,47.2,15989.84,-481.35,3,-0.1,-74.27,31308,0,0.11,659,0,0,1004,3918,20576,
68,582,20121,45064,2307.112,29983,46.77,16515.78,-550.59,44986,-0.1,-74.25,32601,0,0.11,676,0,0,931,3850,44962,
69,599,21582,45064,2307.113,31079,46.33,17053.33,-595.76,16862,-0.1,-74.23,33940,0,0.11,694,0,0,928,3844,19085,
70,616,22678,45004,2307.114,31809,45.9,17602.57,-631.42,26359,-0.1,-74.2,35319,0,0.11,712,0,0,925,3842,45081,
71,633,24139,19.52,2307.115,45171,45.47,18163.52,-683.58,35855,-0.1,-74.18,36741,0,0.11,731,0,0,896,3818,23437,
72,650,45109,45005,2307.116,34001,45.03,18736.19,-705.59,46113,-0.1,-74.15,38207,0,0.11,750,0,0,860,3779,46082,
73,668,26696,20.58,2307.117,34731,44.6,19320.57,-731.56,20546,-0.1,-74.12,39713,0,0.11,770,0,0,832,3751,33270,
74,687,28157,45128,2307.118,36192,44.16,19916.66,-746.97,31868,-0.1,-74.09,41267,0,0.11,790,0,0,786,3710,45079,
75,706,29618,21.63,2307.119,44960,43.73,20524.43,-751.77,44962,-0.1,-74.06,42861,0,0.11,810,0,0,781,3702,11355,
76,725,31079,22.18,2307.120,45049,43.3,21143.83,-753.9,19845,-0.1,-74.03,44502,0,0.11,831,0,0,754,3675,45079,
77,744,32540,22.74,2307.121,45141,42.86,21774.79,-731.54,33359,-0.1,-73.99,46186,0,0.11,853,0,0,716,3642,29952,
78,765,34001,45008,2307.122,45233,42.43,22417.25,-729.24,47270,-0.1,-73.96,47917,0,0.12,874,0,0,642,3563,22282,
79,785,35827,23.89,2307.123,41699,41.99,23071.09,-860.11,25355,-0.1,-73.92,49691,0,0.12,897,0,0,637,3559,15707,
80,806,44960,24.48,2307.124,43160,41.56,23736.2,-886.42,45237,-0.1,-73.88,51512,0,0.12,919,0,0,631,3557,46023,
81,827,45080,45102,2307.125,44256,41.13,24412.44,-885.7,20271,-0.1,-73.84,53377,0,0.12,943,0,0,595,3518,45231,
82,849,45233,25.66,2307.126,45352,40.69,25099.63,-876.9,44934,-0.1,-73.79,55285,0,0.12,966,0,0,565,3488,0.97,
83,871,42064,26.27,2307.127,46813,40.26,25797.56,-876.65,45054,-0.1,-73.75,57238,0,0.12,990,0,0,486,3413,0.86,
84,894,44960,45195,2307.128,11749,39.82,26506.02,-873.86,9,-0.1,-73.7,59231,0,0.12,1015,0,0,478,3401,0.75,
85,917,45352,27.53,2307.129,12844,39.39,27224.74,-860.97,19603,-0.1,-73.65,61268,0,0.12,1040,0,0,471,3395,0.66,
86,941,47178,28.15,2307.130,14305,38.95,27953.47,-838.63,45148,-0.1,-73.6,63348,0,0.12,1065,0,0,437,3364,0.58,
87,965,12114,45166,2307.131,15766,38.52,28691.95,-844.63,24016,-0.1,-73.54,65481,0,0.12,1091,0,0,395,3319,0.51,
88,989,13940,29.44,2307.132,17227,38.09,29439.87,-856.85,45962,-0.1,-73.48,67647,0,0.12,1117,0,0,363,3287,0.44,
89,1014,15766,44956,2307.133,18688,37.65,30196.86,-870.45,32448,-0.1,-73.42,69860,0,0.12,1144,0,0,311,3239,0.39,
90,1040,17593,30.76,2307.134,20149,37.22,30962.58,-878.66,19694,-0.1,-73.36,72116,0,0.12,1171,0,0,301,3225,0.34,
91,1066,19054,31.42,2307.135,21610,36.78,31736.61,-890.75,13.21,-0.1,-73.3,74407,0,0.13,1199,0,0,269,3193,0.3,
92,1092,20880,32.13,2307.136,23071,36.35,32518.48,-888.89,13.91,-0.1,-73.23,76738,0,0.13,1227,0,0,225,3153,0.26,
93,1118,22706,32.78,2307.137,24898,35.92,33307.71,-899.86,14.65,-0.1,-73.16,79107,0,0.13,1256,0,0,144,3069,0.23,
94,1146,24532,33.52,2307.138,26359,35.48,34103.79,-922.14,15.41,-0.1,-73.09,81511,0,0.13,1284,0,0,135,3059,0.2,
95,1173,26359,34.19,2307.139,28185,35.05,34906.15,-927.95,44973,-0.1,-73.01,83951,0,0.13,1314,0,0,105,3034,0.18,
96,1201,28550,34.95,2307.140,30011,34.61,35714.2,-947.24,44974,-0.1,-72.93,86423,0,0.13,1344,0,0,67,2992,0.16,
97,1229,30376,35.66,2307.141,31472,34.18,36527.31,-936.62,17.88,-0.1,-72.85,88930,0,0.13,1374,0,0,38,2962,0.14,
98,1255,2.92,27.27,296.98,1.54,19.85,37344.75,-945.61,18.76,-0.1,-72.77,91212,0,0.13,1401,0,0,1021,3490,0.12,
99,1263,1.52,14.79,296.98,1.53,19.75,38161.91,-947.72,19.66,-0.1,-72.68,92209,0,0.13,1410,0,0,1026,2934,0.1,
100,1271,1.53,15.11,296.98,1.54,19.65,38976.22,-952.76,20.57,-0.1,-72.59,93179,0,0.13,1419,0,0,1021,2928,0.09,
101,1279,1.54,15.41,296.98,1.55,19.55,39787.47,-955.91,21.49,-0.1,-72.51,94101,0,0.13,1428,0,0,1008,2915,0.08,
102,1287,1.55,15.7,296.98,1.55,19.45,40595.32,-952.35,22.43,-0.1,-72.42,94988,0,0.13,1437,0,0,998,2905,0.07,
103,1295,1.56,15.98,296.99,1.56,19.36,41399.45,-935.65,23.37,-0.1,-72.33,95836,0,0.13,1446,0,0,954,2862,0.06,
104,1303,1.57,16.27,296.99,1.57,19.26,42199.55,-947.79,24.33,-0.1,-72.23,96643,0,0.14,1455,0,0,950,2858,0.06,
105,1311,1.58,16.54,296.99,1.58,19.16,42995.27,-968.11,25.3,-0.1,-72.14,97407,0,0.14,1464,0,0,945,2853,0.05,
106,1319,1.59,16.81,296.99,1.59,19.06,43786.29,-981.67,26.28,-0.1,-72.05,98130,0,0.14,1474,0,0,932,2839,0.04,
107,1327,1.6,17.08,296.99,1.6,18.96,44572.28,-963.95,27.27,-0.1,-71.95,98807,0,0.14,1483,0,0,919,2826,0.04,
108,1335,1.6,17.35,296.99,1.6,18.86,45352.91,-946.95,28.27,-0.1,-71.86,99436,0,0.14,1492,0,0,877,2784,0.03,
109,1343,1.61,17.56,296.99,1.61,18.76,46127.91,-942.37,29.28,-0.1,-71.76,100022,0,0.14,1501,0,0,872,2780,0.03,
110,1351,1.62,17.56,296.99,1.62,18.66,46897.18,-934.3,30.31,-0.1,-71.66,100632,0,0.14,1510,0,0,865,2772,0.03,
111,1360,1.63,17.64,297,1.63,18.56,47660.76,-961,31.35,-0.1,-71.56,101251,0,0.14,1520,0,0,854,2762,0.02,
112,1369,1.64,17.7,297,1.64,18.46,48418.72,-960.27,32.4,-0.1,-71.46,101888,0,0.14,1530,0,0,841,2748,0.02,
113,1378,1.65,17.76,297,1.65,18.36,49171.14,-954.43,33.46,-0.1,-71.36,102543,0,0.14,1540,0,0,796,2704,0.02,
114,1387,1.66,17.82,297,1.66,18.26,49918.13,-994.15,34.54,-0.1,-71.26,103215,0,0.14,1550,0,0,793,2700,0.02,
115,1396,1.66,17.88,297,1.67,18.16,50659.76,-1030.3,35.62,-0.1,-71.16,103908,0,0.14,1560,0,0,786,2693,0.01,
116,1406,1.67,17.95,297,1.68,18.06,51396.12,-1064.41,36.72,-0.1,-71.05,104622,0,0.14,1571,0,0,771,2679,0.01,
117,1416,1.68,18.02,297,1.68,17.96,52127.32,-1034.66,37.83,-0.1,-70.94,105357,0,0.14,1582,0,0,760,2667,0.01,
118,1426,1.69,18.09,297,1.69,17.86,52853.44,-1040.13,38.96,-0.1,-70.84,106115,0,0.14,1593,0,0,715,2622,0.01,
119,1436,1.7,18.16,297,1.7,17.76,53574.57,-1011.36,40.09,-0.1,-70.73,106897,0,0.14,1604,0,0,709,2617,0.01,
120,1447,1.71,18.23,297,1.71,17.66,54290.81,-979.15,41.24,-0.1,-70.62,107705,0,0.14,1616,0,0,704,2611,0.01,
121,1458,1.72,18.3,297,1.72,17.56,55002.25,-963.32,42.4,-0.1,-70.51,108539,0,0.14,1627,0,0,689,2597,0.01,
122,1469,1.73,18.38,297,1.73,17.46,55708.97,-964.03,43.57,-0.1,-70.4,109402,0,0.14,1639,0,0,674,2581,0.01,
123,1480,1.74,18.46,297,1.74,17.36,56411.08,-964.2,44.76,-0.1,-70.28,110294,0,0.14,1651,0,0,631,2538,0,
124,1491,1.75,18.54,297,1.75,17.26,57108.67,-975.51,45.96,-0.11,-70.17,111219,0,0.15,1663,0,0,625,2533,0,
125,1503,1.76,18.62,297,1.76,17.17,57801.82,-972.69,47.17,-0.11,-70.05,112176,0,0.15,1676,0,0,616,2524,0,
126,1515,1.77,18.7,297,1.77,17.07,58490.63,-964.73,48.39,-0.11,-69.94,113170,0,0.15,1688,0,0,604,2512,0,
127,1527,1.78,18.79,297,1.78,16.97,59175.2,-950.5,49.63,-0.11,-69.82,114202,0,0.15,1701,0,0,589,2497,0,
128,1539,1.79,18.87,297,1.79,16.87,59855.61,-978.8,50.88,-0.11,-69.7,115275,0,0.15,1714,0,0,543,2451,0,
129,1552,1.8,18.96,297,1.8,16.77,60531.97,-938.34,52.14,-0.11,-69.58,116391,0,0.15,1727,0,0,538,2446,0,
130,1564,1.81,19.05,297,1.82,16.67,61204.36,-920.62,53.42,-0.11,-69.46,117555,0,0.15,1741,0,0,530,2437,0,
131,1577,1.83,19.14,297,1.83,16.57,61872.89,-910.74,54.71,-0.11,-69.33,118769,0,0.15,1754,0,0,514,2421,0,
132,1590,1.84,19.23,297,1.84,16.47,62537.64,-916.17,56.01,-0.11,-69.21,120037,0,0.15,1768,0,0,501,2409,0,
133,1604,1.85,19.32,297,1.85,16.37,63198.72,-948,57.33,-0.11,-69.08,121364,0,0.15,1782,0,0,455,2362,0,
134,1617,1.86,19.42,297,1.86,16.27,63856.22,-962.84,58.66,-0.11,-68.96,122755,0,0.15,1796,0,0,447,2355,0,
135,1631,1.87,19.51,297,1.87,16.17,64510.25,-982.91,60,-0.11,-68.83,124215,0,0.15,1810,0,0,440,2348,0,
136,1645,1.88,19.61,297,1.88,16.07,65160.9,-984.87,61.36,-0.11,-68.7,125749,0,0.15,1825,0,0,424,2332,0,
137,1659,1.89,19.71,297,1.9,15.97,65808.27,-1003.72,62.73,-0.11,-68.57,127365,0,0.15,1839,0,0,407,2315,0,
138,1673,1.91,19.81,297,1.91,15.87,66452.47,-1023.84,64.11,-0.11,-68.44,129070,0,0.15,1854,0,0,363,2270,0,
139,1688,1.92,19.92,297,1.92,15.77,67093.6,-1068.87,65.51,-0.11,-68.3,130872,0,0.15,1869,0,0,355,2263,0,
140,1702,1.93,20.02,297,1.93,15.67,67731.76,-1052.04,66.92,-0.11,-68.17,132780,0,0.15,1884,0,0,345,2252,0,
141,1717,1.94,20.13,297,1.94,15.57,68367.06,-1056.5,68.35,-0.11,-68.03,134806,0,0.15,1900,0,0,331,2239,0,
142,1721,0.49,8.61,74.25,0.49,15.54,68999.5,-1068.66,69.78,-0.11,-67.89,135586,0,0.15,1904,0,0,319,2226,0,
143,1722,0.49,8.59,74.25,0.49,15.51,69628.97,-1041.6,71.22,-0.11,-67.76,136120,0,0.15,1906,0,0,317,2224,0,
144,1724,0.49,8.58,74.25,0.49,15.49,70255.5,-1049.92,72.65,-0.11,-67.62,136660,0,0.15,1908,0,0,315,2223,0,
145,1726,0.49,8.57,74.25,0.49,15.46,70879.1,-1049.89,74.09,-0.11,-67.48,137204,0,0.15,1910,0,0,311,2218,0,
146,1727,0.49,8.57,74.25,0.49,15.44,71499.82,-1035.15,75.53,-0.11,-67.34,137753,0,0.15,1912,0,0,307,2214,0,
147,1729,0.49,8.56,74.25,0.49,15.41,72117.67,-1007.97,76.98,-0.11,-67.21,138307,0,0.15,1914,0,0,295,2203,0,
148,1731,0.49,8.55,74.25,0.49,15.39,72732.69,-991.71,78.42,-0.11,-67.07,138867,0,0.15,1916,0,0,293,2201,0,
149,1733,0.49,8.54,74.25,0.49,15.36,73344.9,-1002.52,79.86,-0.11,-66.93,139431,0,0.15,1918,0,0,291,2198,0,
150,1735,0.49,8.53,74.25,0.49,15.34,73954.33,-1003.8,81.31,-0.11,-66.79,140001,0,0.15,1920,0,0,287,2195,0,
151,1737,0.49,8.52,74.25,0.49,15.31,74561.01,-959.18,82.76,-0.11,-66.66,140577,0,0.15,1922,0,0,283,2190,0,
152,1738,0.5,8.52,74.25,0.5,15.29,75164.96,-1002.01,84.2,-0.11,-66.52,141158,0,0.15,1924,0,0,271,2178,0,
153,1740,0.5,8.51,74.25,0.5,15.26,75766.21,-1022.44,85.65,-0.11,-66.38,141745,0,0.15,1927,0,0,269,2176,0,
154,1742,0.5,8.5,74.25,0.5,15.24,76364.79,-1015.49,87.11,-0.11,-66.24,142338,0,0.15,1929,0,0,267,2174,0,
155,1744,0.5,8.49,74.25,0.5,15.21,76960.72,-1018.34,88.56,-0.11,-66.1,142937,0,0.15,1931,0,0,262,2170,0,
156,1746,0.5,8.49,74.25,0.5,15.19,77554.04,-1029.13,90.01,-0.11,-65.96,143543,0,0.15,1933,0,0,259,2166,0,
157,1748,0.5,8.48,74.25,0.5,15.16,78144.76,-1072.54,91.47,-0.11,-65.82,144155,0,0.15,1936,0,0,246,2154,0,
158,1751,0.5,8.47,74.25,0.5,15.14,78732.92,-1069.9,92.93,-0.11,-65.68,144774,0,0.15,1938,0,0,244,2152,0,
159,1753,0.5,8.47,74.25,0.5,15.11,79318.55,-1049.9,94.38,-0.11,-65.54,145400,0,0.15,1941,0,0,242,2150,0,
160,1755,0.5,8.46,74.25,0.5,15.09,79901.66,-1069.78,95.84,-0.11,-65.41,146033,0,0.15,1943,0,0,238,2146,0,
161,1757,0.5,8.45,74.25,0.5,15.06,80482.29,-1043.72,97.31,-0.11,-65.27,146674,0,0.15,1945,0,0,234,2141,0,
162,1759,0.5,8.45,74.25,0.5,15.04,81048.93,-1064.48,98.74,-0.11,-65.13,147310,0,0.15,1948,0,0,222,2129,0,
163,1761,0.5,8.44,74.25,0.5,15.01,81624.72,-1037.41,100.2,-0.12,-64.99,147966,0,0.15,1950,0,0,220,2127,0,
164,1764,0.51,8.43,74.25,0.5,14.99,82209.56,-1027.41,101.7,-0.12,-64.85,148643,0,0.15,1953,0,0,217,2125,0,
165,1766,0.51,8.43,74.25,0.51,14.96,82769.14,-1008.87,103.14,-0.12,-64.71,149303,0,0.15,1955,0,0,214,2121,0,
166,1768,0.51,8.42,74.25,0.51,14.94,83337.81,-981.45,104.61,-0.12,-64.57,149984,0,0.15,1958,0,0,209,2117,0,
167,1766,0,7.01,297,2.03,14.94,83904.12,-1020.01,106.08,-0.12,-64.43,150066,0,0.15,1956,0,0,208,2116,0,
168,1764,0,7,388,4.16,9.5,84468.02,-1092.3,107.55,-0.12,-64.29,150088,0,0.15,1954,0,0,1907,1907,0,
169,1762,0,0,388,4.16,9.5,85066.73,-1134.09,109.11,-0.12,-64.14,150088,0,0.15,1952,0,0,1907,1907,0,
170,1759,0,0,388,4.16,9.5,85656.94,-1167.72,110.65,-0.12,-63.99,150088,0,0.15,1950,0,0,1907,1907,0,
171,1756,0,0,388,4.16,9.5,86279.97,-1176.69,112.28,-0.12,-63.84,150088,0,0.15,1947,0,0,1907,1907,0,
172,1754,0,0,388,4.16,9.5,86831.46,-1182.13,113.73,-0.12,-63.7,150088,0,0.15,1945,0,0,1907,1907,0,
173,1752,0,0,388,4.16,9.5,87347.55,-1166.82,115.09,-0.12,-63.57,150088,0,0.15,1943,0,0,1907,1907,0,
174,1749,0,0,388,4.16,9.5,87931.63,-1140.49,116.64,-0.12,-63.42,150088,0,0.15,1941,0,0,1907,1907,0,
175,1747,0,0,388,4.16,9.5,88582.73,-1128.53,118.36,-0.12,-63.25,150088,0,0.15,1939,0,0,1907,1907,0,
176,1744,0,0,388,4.16,9.5,89114.36,-1106.84,119.78,-0.12,-63.12,150088,0,0.15,1936,0,0,1907,1907,0,
177,1742,0,0,388,4.16,9.5,89682.55,-1094.52,121.29,-0.12,-62.98,150088,0,0.15,1934,0,0,1907,1907,0,
178,1740,0,0,388,4.16,9.5,90081.39,-1079.6,122.36,-0.12,-62.87,150088,0,0.15,1933,0,0,1907,1907,0,
179,1738,0,0,388,4.16,9.5,90709.28,-1138.53,124.04,-0.12,-62.71,150088,0,0.15,1930,0,0,1907,1907,0,
180,1736,0,0,388,4.16,9.5,91221.99,-1154.15,125.42,-0.12,-62.58,150088,0,0.15,1928,0,0,1907,1907,0,
181,1733,0,0,388,4.16,9.5,91868.23,-1147.51,127.16,-0.12,-62.42,150088,0,0.15,1926,0,0,1907,1907,0,
182,1730,0,0,388,4.16,9.5,92645.71,-1148.75,129.26,-0.12,-62.21,150088,0,0.15,1923,0,0,1907,1907,0,
183,1728,0,0,388,4.16,9.5,93082.84,-1159.06,130.45,-0.12,-62.1,150088,0,0.15,1921,0,0,1907,1907,0,
184,1726,0,0,388,4.16,9.5,93551.72,-1143.24,131.72,-0.12,-61.98,150088,0,0.15,1919,0,0,1907,1907,0,
185,1724,0,0,388,4.16,9.5,94051.93,-1144.36,133.09,-0.12,-61.85,150088,0,0.15,1918,0,0,1907,1907,0,
186,1721,0,0,388,4.16,9.5,94583.03,-1115.31,134.54,-0.12,-61.71,150088,0,0.15,1916,0,0,1907,1907,0,
187,1719,0,0,388,4.16,9.5,95144.53,-1114.48,136.08,-0.12,-61.56,150088,0,0.15,1913,0,0,1907,1907,0,
188,1717,0,0,388,4.16,9.5,95735.94,-1185.12,137.71,-0.12,-61.41,150088,0,0.15,1911,0,0,1907,1907,0,
189,1714,0,0,388,4.16,9.5,96356.71,-1176.65,139.43,-0.12,-61.24,150088,0,0.15,1909,0,0,1907,1907,0,
190,1711,0,0,388,4.16,9.5,97006.28,-1159.62,141.23,-0.12,-61.07,150088,0,0.15,1906,0,0,1907,1907,0,
192,1708,0,0,388,4.16,9.5,97684.07,-1152.17,143.12,-0.12,-60.89,150088,0,0.15,1904,0,0,1907,1907,0,
193,1705,0,0,388,4.16,9.5,98389.44,-1132.91,145.1,-0.12,-60.7,150088,0,0.15,1901,0,0,1907,1907,0,
194,1702,0,0,388,4.16,9.5,99121.72,-1148.93,147.16,-0.12,-60.51,150088,0,0.15,1898,0,0,1907,1907,0,
196,1699,0,0,388,4.16,9.5,99880.25,-1150.39,149.3,-0.12,-60.3,150088,0,0.15,1895,0,0,1907,1907,0,
198,1696,0,0,388,4.16,9.5,100664.31,-1148.73,151.53,-0.12,-60.09,150088,0,0.15,1892,0,0,1907,1907,0,
